x,y,token
14.659367,35.095814,flutter
-25.41522,27.927896,compose
8.66685,47.037838,happening
18.713167,28.960093,chance
42.650425,22.57192,towards
-28.81237,27.517439,forgot
-26.471855,24.03917,morrow
-33.87261,-10.476072,So
-30.918362,38.8424,happen
-55.415977,-2.0324311,Do
-14.942055,43.778957,undoubtedly
0.75721616,24.198708,compared
9.722576,12.054408,entire
-30.26182,38.599983,expect
41.016846,-17.819906,air
-17.628494,54.33748,imagined
-30.848982,36.8836,confess
38.665714,19.105196,nearer
-0.66367346,53.107327,mortified
-21.500315,32.61627,genteel
18.423107,41.71762,repeatedly
3.6305819,-3.387634,specimens
-18.26909,43.232613,bred
-24.130861,37.75199,seeing
19.060326,44.805943,perceiving
21.131145,43.54637,wondering
-38.966053,-6.528738,Were
6.3096175,49.281967,awkward
48.033585,-8.995262,abrupt
2.921485,44.21735,wholly
-35.41756,27.465654,Certainly
-28.668417,39.090908,compare
-16.183708,52.152763,_him_
9.80848,-56.506477,hundred
22.762043,40.539833,plainly
39.713634,-2.544791,carrying
5.2441273,50.752304,speaking
25.197824,21.646269,silent
9.830104,-55.954533,forty
-46.543407,-11.346505,Which
-17.521393,25.690649,makes
0.5834407,-23.305305,grows
47.807007,5.0760913,glaring
-3.6288621,29.805002,disgusting
4.1806335,42.927868,awkwardness
-16.234043,27.013927,becomes
-23.201086,-12.861281,detestable
-19.929615,31.083641,later
35.316986,36.87282,solemnly
-13.362711,26.688791,guessing
-10.309227,40.22304,completely
-13.017666,-7.163077,gross
-7.573114,35.56342,appearances
-23.531944,-20.563555,profit
-55.249516,-2.267423,Will
-26.98469,33.734596,forgetting
-28.522263,44.152588,inquire
-31.820396,-41.15193,book
24.682703,4.003135,market
-9.91566,1.4250239,illiterate
-24.487053,40.67152,disturb
-39.18824,28.854527,remember
36.16979,39.151535,"""--"
-28.132322,36.368355,answer
-0.7813241,-23.865622,grave
-25.852785,46.97168,displeasure
10.847106,-0.2935469,itself
37.99822,15.638764,held
-1.5196052,-41.110703,pattern
-2.2677026,49.757835,openness
-2.4044921,49.628696,quickness
-33.238884,31.226534,likes
-18.083519,44.202084,humour
-12.936844,26.978619,copied
-34.936085,-30.412989,Neither
-23.344448,29.805952,downright
11.592318,26.627054,commanding
-26.625797,34.98735,suits
57.070843,-16.383343,figure
2.5423057,27.081951,copying
12.42283,4.756226,sufferable
-3.3144646,-14.574207,On
-20.89425,40.53844,contrary
-3.543136,29.52431,model
-17.516525,26.30401,seems
29.711468,-0.6453074,grown
-5.2561464,50.740116,design
16.061201,12.482446,softness
31.711502,13.32651,strikes
19.289396,5.8407907,softer
-55.41059,-2.0442154,Did
33.77379,38.015877,repeated
-9.666783,48.737972,personal
-32.763798,-26.708307,praise
-24.259785,42.12636,justice
19.857862,41.713333,blushed
23.015238,41.323406,fixed
48.021275,2.2631588,driving
-7.519029,57.091145,probable
-22.659126,-33.170937,feared
-11.956895,-4.914617,equalled
7.2243233,6.556512,date
2.7637482,56.38837,plan
15.905743,44.863766,entered
19.343208,17.823206,brain
13.051933,45.47668,during
-1.3213106,31.548174,expediency
30.179708,9.721583,low
16.334396,43.469807,fairly
-11.05189,39.953045,doubtful
-16.777838,53.016068,sufficient
10.880354,45.975544,vicarage
-9.287824,46.805122,deficiency
-3.6221082,34.47091,meetings
-2.7742298,-40.617023,foundation
10.442734,-49.737457,weight
7.2582498,30.578087,efficacy
-14.057586,28.25306,fastidious
5.582105,25.996449,feature
-9.31458,6.077731,dispense
28.081173,-15.054912,riding
19.057245,20.478949,conquered
-50.98212,23.29148,V
-3.5284905,35.376896,supplying
-29.67718,30.550053,Perhaps
-5.3199463,-45.723366,fight
-5.5654306,-45.817936,battle
-26.693705,24.714945,yesterday
-14.928579,37.202057,agreeing
0.027221272,32.514668,associate
-27.268314,-19.895222,judge
-10.435411,45.927094,value
-15.66844,25.975897,feels
-10.626893,45.4939,sex
-18.059328,52.292603,objection
52.748848,11.322277,hand
-32.4098,30.632292,wants
-21.819315,38.255753,inducement
10.45036,-55.827812,twelve
-3.1564102,7.7140646,lists
16.119112,25.986296,regularly
23.589918,32.85917,neatly
9.189254,48.691193,arranged
-26.536057,-27.11497,rule
-0.7872069,18.032938,list
-14.199817,-46.622814,drew
9.708784,-55.566982,fourteen
-3.140967,42.006653,preserved
6.564262,48.67981,expecting
48.055912,-8.894467,steady
-0.0551907,16.563429,reading
-44.268837,11.44639,submit
-6.7961745,35.891197,requiring
-5.8815026,43.569473,industry
-26.261122,-16.930925,patience
-24.55107,-19.923729,subjection
-17.526993,55.357418,failed
-27.61712,38.48099,affirm
-29.083963,42.68172,persuade
-6.9894133,-7.1790085,refresh
-22.550676,-8.857127,memory
36.188828,39.04409,",""--"
20.749184,35.19017,feelingly
42.134224,27.877415,moment
37.174957,40.60991,added
-3.6638265,43.349506,charm
15.75542,34.682537,senses
-18.394405,-31.85146,spoiled
10.685661,-55.865665,ten
0.5551631,60.314117,puzzled
-14.038444,55.8152,assured
34.981865,-7.834248,slow
-15.172277,29.320717,diffident
22.99927,-8.647534,cope
-8.232669,44.89115,dependent
-15.048249,37.549335,_your_
10.934349,45.50702,preparing
-5.469501,51.601795,receiving
-8.328616,46.827385,material
18.375664,28.088478,point
-10.675102,31.675673,submitting
-35.96727,27.160522,Thank
-49.35658,6.6122026,Why
-41.13093,-3.31659,borne
-12.784451,-7.3816905,despair
24.893927,-22.553709,grow
27.151869,0.18461297,cross
-10.178871,-15.354295,wantonness
3.0201495,-36.458447,plague
-3.2438004,56.021034,vexation
52.04938,24.981483,quarter
-1.6159104,26.928633,possibilities
-33.32983,34.483784,pretend
-12.875948,39.889015,genius
-20.553516,35.08486,worse
-20.770767,44.91442,ignorance
-4.8753567,2.837492,hourly
0.11267057,47.60367,flattery
-28.037214,38.780205,learn
-2.0604904,27.536884,presenting
-9.19202,46.791195,inferiority
-29.550425,36.440613,venture
-22.913631,-2.8589792,gain
-5.2020426,-38.47516,places
-17.737448,25.454884,belongs
-18.983788,53.08967,uncomfortable
-31.075436,33.967686,mistaken
-20.402447,-15.35953,doctrines
-9.625511,-13.738832,tend
-9.113062,38.10178,rationally
5.334725,17.279776,varieties
1.8639288,-1.293891,polish
-15.723406,54.471817,anxious
-9.904065,-33.544044,lament
-35.392696,27.957706,Very
-19.400438,50.79383,attempt
-29.727312,37.6755,deny
32.615295,27.523752,Pretty
-46.43431,-1.4789222,Can
-12.3241,37.584515,seldom
13.492284,31.172161,brilliant
18.085646,36.75007,countenance
52.9076,29.946344,complexion
-37.16919,16.434143,oh
25.612823,-45.370228,height
16.32466,27.847906,size
36.81894,-11.664273,firm
-26.248686,-19.450598,upright
43.755066,19.785791,glance
-22.310848,22.665077,hears
-32.42306,27.767584,;'
-17.496443,25.780413,gives
-5.424489,29.22979,loveliness
-25.651628,44.043842,add
-22.733559,38.258255,personally
-8.3064575,30.879404,Considering
-17.369759,26.632544,appears
-23.070637,-14.5776205,lies
-12.061241,-9.5053215,dread
-4.096952,53.690155,equally
29.39839,3.9231305,stout
-11.041857,56.317116,confidence
-14.118704,31.257935,kinder
-14.243988,31.095871,truer
-10.470845,45.06707,qualities
-20.509699,-3.2948256,lead
-5.656309,33.727444,lasting
-10.595863,41.968967,blunder
-29.143328,-46.642765,angel
-44.44711,-2.548521,brings
-31.856897,-52.6625,John
-3.3403208,-25.541662,blind
42.413067,39.171726,frightened
-25.404585,-23.647936,unjust
-22.297739,36.51488,unkind
-30.46961,42.35819,excuse
-14.617264,47.562275,liberty
-31.572489,41.007214,consider
18.507082,32.158756,somewhat
-8.259766,36.436592,hinting
-33.588238,-15.428573,arise
-7.574099,54.452057,discussion
-19.528624,37.615765,supposing
-16.85437,50.721127,inconvenience
-21.373178,38.10134,apprehended
-16.118917,-50.928757,province
-28.480074,46.254944,advice
5.5699162,22.764006,remains
-12.915095,46.286613,fate
1.1653041,60.09346,alarmed
-38.00274,-27.713581,Be
-16.684675,48.048607,sincere
-0.11087538,51.460667,excited
-9.487104,56.398262,anxiety
37.499466,21.026472,gently
1.3444241,33.482777,declares
-18.125013,53.829266,cared
-12.510344,12.484804,hereabouts
-34.741062,-19.804348,tempt
-2.0522306,36.166035,creating
20.963564,37.18006,slight
-12.762054,45.847546,state
-32.275887,33.00588,assure
3.7630677,-23.235352,Part
-19.440065,50.783108,conceal
-1.6570251,47.633873,respecting
-11.322874,30.767174,destiny
-19.381006,52.545883,suspected
13.267591,33.603703,transition
20.443544,28.466423,weather
-21.881626,38.772385,surmise
-51.462452,22.206388,VI
49.42024,24.795696,direction
0.7765336,60.242664,decidedly
0.6448403,59.66201,hesitation
14.038705,45.75279,following
-11.63917,54.69962,assurance
-2.591437,35.46086,hints
-20.103346,39.846767,confident
-5.7152896,-9.100549,fairest
35.53262,-10.92681,falling
-20.431973,49.87564,scruple
-15.944239,-21.426014,praised
1.71634,60.72015,warmly
-17.003447,52.85508,wanting
-3.1801405,49.458866,perception
19.402927,32.31163,striking
-10.582301,51.680634,improvement
-15.290257,47.04829,least
3.0118523,37.193447,proofs
27.774075,-1.3830025,growing
38.513126,-11.875559,graceful
-11.199457,43.90841,attractions
-10.953964,48.28524,infinitely
-26.962006,-17.900152,grace
-32.599342,33.255547,contradict
0.95454454,11.896582,gallant
-2.0808413,55.93364,decision
-0.9983733,19.006989,points
-30.259443,27.8552,Exactly
-2.8540277,50.37541,principally
-32.286533,8.311689,Great
-30.594484,29.98568,sighing
20.853832,39.04547,animation
-12.325099,48.514965,lover
19.070507,35.76217,seconded
27.435183,20.451576,sudden
-12.470462,-21.981426,likeness
52.61121,22.592764,leaving
21.365536,43.71896,stopt
10.458266,30.218864,naivete
-19.932953,31.163774,sooner
36.041653,39.496765,exclaimed
14.046368,34.58345,exquisite
-8.76639,-38.981773,possession
11.815093,23.62286,passion
-17.6537,52.90527,attempted
-19.43127,47.34019,tolerable
1.7528486,48.314026,disgust
-20.854475,-10.3225765,delight
-45.958088,-28.47873,Let
-28.054758,42.42465,entreat
-31.530949,28.73504,charming
0.8847738,45.20746,drawings
-47.895397,-2.079092,Is
23.982157,-4.5538983,landscapes
29.914541,-29.93097,flowers
-0.67005765,-5.542168,inimitable
12.644187,-46.22524,pieces
-36.275757,21.59071,Don
-36.762806,22.498436,t
4.0935206,51.860023,raptures
-43.21777,-28.109955,Keep
-28.5272,24.917196,try
25.776037,-21.182577,delicate
-18.63977,40.731823,difficult
6.2076263,20.12005,peculiarity
49.057796,-6.780216,lines
-20.916704,-22.064892,mouth
-18.523281,28.65679,use
-27.639296,-35.762432,words
-29.792358,-47.37842,answering
-22.309185,21.853107,"?'"""
-17.194326,57.47479,persuaded
4.6426606,55.278233,proposal
-24.445404,-0.42163062,stand
-11.776984,54.55513,earnest
13.332858,36.758823,pressing
-3.754727,54.981186,produced
12.55211,13.1192665,containing
16.716988,21.384743,portraits
9.718282,49.986935,finished
-17.88375,51.718624,decide
-19.951172,-5.489407,beginnings
2.9754941,32.29782,displayed
39.729225,-4.333001,lengths
47.17252,13.260561,pencil
49.416443,-20.056637,colours
-33.322205,-13.217335,turn
-3.4730835,34.15522,progress
16.615372,-18.264965,music
-25.85801,-15.384304,labour
1.4209261,-20.559298,sang
-2.9934583,51.567223,steadiness
17.00546,41.129356,approached
-11.725162,46.946255,excellence
-22.648336,46.1408,deceived
-9.762045,43.437004,skill
16.53771,17.93324,artist
-4.325315,23.549774,musician
0.13361555,35.94494,reputation
2.359064,37.879646,accomplishment
18.577965,5.9268503,higher
-18.609207,55.01583,deserved
20.640135,35.7039,spirited
1.0548767,55.941616,companions
-31.93927,32.540657,pleases
-10.101657,6.642111,performances
-28.350212,15.379739,capital
-6.2975016,46.13753,variety
30.075825,-37.42306,faces
-15.326968,31.525486,study
55.078793,7.763933,sitting
7.8048058,2.3434253,stealth
0.70462346,37.904057,kindest
6.586775,26.404802,unlike
-34.47156,-11.203071,Then
7.7386994,55.831844,Henry
49.731033,0.5816342,sheet
18.695482,40.2984,eager
-30.65778,40.236374,refuse
24.51385,0.6576038,featured
-23.869665,34.18392,mama
-36.8773,11.231007,Here
12.021483,28.016018,sketch
-13.5845585,-68.160675,fourth
36.438713,25.357813,baby
15.7839575,5.6153235,sleeping
12.16176,39.105846,sofa
27.315357,2.39432,cockade
55.410694,15.736615,down
-12.28647,27.110767,conveniently
-43.3817,20.64523,George
48.427128,20.82499,corner
22.848446,-49.185085,length
-19.119204,14.692887,pet
-15.732667,-29.894995,vowed
-23.02038,-32.890915,provoked
-27.971525,18.10125,--(
10.327621,51.236767,agreed
-40.314903,22.204826,)--
-17.37599,47.523563,flattering
-33.647633,-19.000473,trouble
-22.206175,50.30947,persuading
-27.944223,28.155766,finish
10.454086,38.206333,unfavourable
-16.669237,-15.375026,husbands
-22.497274,-54.0001,wives
33.25697,38.332127,repeating
1.1711487,47.387234,declaration
-43.350952,13.844988,wait
-20.912405,23.639465,portrait
-13.012299,-3.9603746,destined
-12.52286,42.565506,honourable
24.059706,36.086845,blushing
-7.2123904,21.410477,keeping
21.502283,39.545773,attitude
3.959084,41.069622,presented
16.622585,32.96866,mixture
55.601902,15.7031355,behind
21.613537,43.68139,watching
-24.501087,-5.9472494,touch
30.712893,14.402254,gaze
-19.55311,50.434414,offence
-16.018368,32.57723,elsewhere
-23.558197,52.698284,occurred
-17.54509,40.01085,employ
-8.305865,51.931614,lessen
21.010513,40.88573,listened
-11.209127,-31.521187,peace
-11.875538,58.30092,smallest
-14.76295,1.8293496,intermission
51.07168,16.865576,jump
8.39201,35.163498,charmed
-26.113483,48.59629,displeased
-26.080444,39.070805,discern
-4.26506,49.59443,complaisance
40.002506,2.662928,throw
12.613028,32.59099,considerably
42.85359,-25.439135,filling
1.7699296,-44.6603,memorial
-0.09715663,25.14732,associations
9.119401,43.49765,promising
-12.358439,25.59225,entreated
-21.069887,19.595287,permission
6.42947,57.216846,attending
13.8668785,50.881863,party
2.492829,52.713745,civilities
5.463102,2.0578284,courtesies
16.22992,41.213207,accompanied
43.1447,-4.610665,rapid
9.907203,-43.647575,continual
5.3574996,30.631361,defended
-17.930136,53.44607,suspecting
1.7661604,60.47494,addressing
1.8589585,61.021194,".--"""
-13.182731,48.514133,correct
43.560406,14.609128,eyebrows
-9.179028,46.857124,resemblance
-7.4216933,49.65139,effect
41.61554,-18.30047,shade
54.482204,-15.425672,tall
-40.093307,-26.31695,Consider
-9.247392,-40.928944,presents
-0.95704013,1.815214,proportions
50.312958,-2.6053069,fore
-30.200197,27.665342,prettily
29.425669,19.384329,Just
13.648257,7.537128,draws
0.11676147,-50.980476,doors
50.300373,18.708239,shawl
58.767445,-13.0743265,shoulders
8.596974,-37.488277,tree
-27.397118,26.854076,safe
15.970088,37.98298,placing
45.87156,16.027336,touched
-19.022932,29.756683,Any
3.2395616,19.681898,admirable
28.515602,-9.059249,framed
-6.127477,53.043835,depended
-21.879929,-24.241167,doer
-53.716915,26.56115,December
12.615877,33.997498,stirring
23.799913,10.537522,alert
-45.163532,-1.7669284,Might
6.226941,39.192585,commission
-14.525568,-11.384672,executing
-12.162411,23.174116,errand
-27.047703,40.788727,endure
-26.778831,50.28873,desired
-2.985346,47.44514,repetition
2.3625395,53.15586,entreaties
2.2121809,53.158443,assurances
1.3983873,-23.540836,frame
25.974417,9.137563,directions
3.5434825,7.1228604,pack
8.404631,45.160446,safety
26.615427,-1.1827949,mostly
-6.8796687,27.101067,fearful
14.163421,-42.67965,precious
-2.282313,-17.704605,tender
-17.63658,43.677654,suit
2.266251,-27.88505,languish
8.2184305,54.99982,principal
-51.83159,21.62635,VII
43.886765,-28.915604,fresh
2.8850403,50.95631,services
20.907566,40.64412,agitated
44.514183,25.989527,hurried
18.377502,38.16678,announcing
-3.2215762,60.58478,extraordinary
-16.33664,-1.1999322,longing
41.972996,32.170876,Half
42.141647,27.902145,minute
7.247683,50.04827,finding
40.681355,15.202222,parcel
-18.152521,30.789213,besides
7.608755,-14.498299,songs
-16.464468,-29.979233,lent
0.3728923,16.24955,copy
7.123418,38.21388,contained
-22.56635,43.81048,direct
-38.74457,41.462234,wrote
-19.421574,10.21773,fast
-24.620012,-18.447498,ashamed
-27.36245,34.058674,asking
-8.161924,33.148506,connect
9.069262,-16.626984,d
38.307346,16.082218,pressed
-8.145827,55.802135,expectation
-12.926357,-0.99187243,errors
-5.713761,38.63779,composition
0.49730575,34.365685,disgraced
-8.447427,48.381584,language
-7.3038263,54.559826,sentiments
3.8853195,50.6067,conveyed
2.8228898,35.146202,writer
-1.6972044,51.381435,expressed
-5.891695,48.64519,liberality
-9.266401,49.282482,propriety
-9.555276,48.648956,delicacy
43.483246,21.099667,paused
22.148222,41.75027,anxiously
3.0470102,48.60117,forced
56.179268,4.1469545,slowly
-30.993158,49.60136,helped
-17.732437,36.47107,express
-17.23196,4.2943916,diffuse
-6.8482866,50.14017,strongly
-17.884577,35.844543,clearly
-15.318203,25.700342,takes
34.56556,17.135868,pen
-24.45445,-47.07616,certain
12.035439,46.15274,returning
-28.18199,31.811737,";--"""
-24.190931,45.520397,speedily
-8.103693,56.479965,intelligible
-21.522581,40.56969,doubts
-2.8286407,52.637276,expressions
-11.408697,46.220726,requires
-7.675445,52.122303,prompted
-38.603542,41.2193,write
-9.130576,56.276352,disappointment
-50.102417,-12.02322,Are
-37.733162,28.590618,beg
-37.76814,28.588896,pardon
-30.204994,33.257828,mistake
-4.0897775,53.45843,reserve
37.22117,40.792862,continued
19.859472,34.71522,contemplating
9.474752,37.960037,persevered
23.286375,38.719795,silence
-15.328554,37.752934,apprehend
-0.9041567,48.771717,bewitching
8.156478,7.940584,powerful
-30.42872,40.508224,accept
-29.77879,35.807476,hesitate
-12.832294,55.57131,duty
-5.8664513,-15.758659,thus
-27.92795,32.381275,hesitating
-23.057484,36.16431,safer
-24.310696,45.372555,graciously
-29.477358,35.85284,prefer
-32.161404,20.790522,Does
-30.600996,39.304153,occur
-18.590397,23.732552,definition
-33.024128,-19.209795,deceive
9.053007,24.639315,Instead
29.968063,25.008873,confused
36.448654,36.519905,thoughtfully
43.279175,19.511108,mechanically
45.61866,8.679999,twisted
13.86095,44.44598,waited
-6.724774,45.927834,result
20.08239,37.296436,impatience
-4.8611603,49.85641,hopes
-24.841797,15.662503,Perfectly
15.291646,-15.666478,While
2.4648528,52.225555,suspense
-12.894028,22.289576,approving
-10.287636,-23.920158,grieved
28.755686,13.402955,wavering
3.1928384,45.94829,visited
0.976829,30.260391,surmised
2.0016677,43.482807,forcibly
33.15204,12.145387,aghast
13.970791,5.9954996,dreadful
-31.282974,49.14915,escape
-25.713171,-26.15892,honour
-35.506706,27.465815,Indeed
-2.669842,54.56275,severe
-13.002518,31.586308,pang
-13.42366,-38.89715,killed
-19.802538,21.464703,_You_
5.7979126,36.177784,banished
-21.236511,33.915554,conceited
-20.507328,49.681183,conscience
14.104969,32.579113,opposing
-16.895094,47.62485,censure
-18.62477,43.474205,natured
-0.81358796,40.752365,visiting
-38.87286,41.739033,writing
-7.123199,56.626812,consideration
-36.97686,27.735268,thank
-11.502108,55.309113,consolation
-19.676659,39.060863,offending
-15.4528055,41.37535,cares
-22.985456,39.689365,advised
-28.04536,33.55168,protest
9.9827795,6.4431505,formation
-9.973765,21.128069,sentence
7.3699994,41.139843,replying
14.236921,32.981544,tendency
43.033474,1.7265668,brace
18.524706,38.351063,decisive
-30.442488,33.10676,ungrateful
-21.943644,-55.80906,sealed
10.941212,46.856407,bringing
11.670788,50.91079,invited
32.984966,37.824005,tone
-45.279552,3.7703521,Nor
18.738396,-44.778976,linen
28.51132,0.795978,draper
5.3976035,29.62796,refinement
-13.032202,-17.783648,teacher
-23.39891,-22.12715,envy
-15.636185,22.316547,conquest
-28.118078,39.45082,appear
38.92005,-17.798584,dark
-9.932032,53.78717,attentions
-32.750744,-35.026295,Hitherto
-25.323496,33.93043,explained
33.406776,11.910024,cheering
-23.174425,-31.37171,rejected
56.991554,6.268936,softly
-15.99956,40.721455,absent
7.8916006,15.231579,original
1.7748892,48.133987,allowing
-27.986012,-0.6908314,Bond
48.081142,22.291752,street
-27.287958,23.316202,Has
-17.169315,41.94202,modest
11.038262,-26.86808,mounts
52.86223,13.855365,horse
-15.577155,-0.14096901,solace
17.371473,-6.0493317,opens
1.3250057,34.344196,prepossession
-17.630238,35.99543,suspicious
-19.03417,-15.11855,imaginations
36.317474,22.525572,grew
-19.844757,35.121128,stronger
-51.940945,21.389456,VIII
-18.679533,-61.7459,slept
17.086985,31.977407,gradually
-21.499517,26.770016,getting
39.016525,3.7501943,bed
-20.622019,43.51656,judged
-8.545832,31.009043,safest
1.5525501,44.669888,previously
-27.839645,42.855713,defer
-15.721589,56.90303,induced
-5.9132595,56.07128,civility
15.512104,47.713047,ceremony
4.4049854,-45.93455,offering
-4.5639896,40.00962,answers
-10.101904,43.94059,amusing
18.418194,18.733923,contrast
-27.645197,32.94575,apologies
19.427767,7.9765277,rude
46.327927,-26.233706,sun
-30.477291,35.653603,treat
-13.455903,22.954887,privileged
-15.104424,-31.336624,stranger
-10.977769,36.607807,substitute
-16.72863,40.093445,entertain
-12.821997,16.744316,walker
42.10247,19.885012,pace
-20.03484,2.3319063,tedious
-43.67956,-30.110151,fetch
15.959521,8.733138,instead
-12.442155,25.488644,likewise
25.277172,15.902203,seemingly
-0.6458328,53.321453,inclined
8.952156,46.4488,chat
-6.4876537,37.535835,voluntary
-23.378675,36.49589,depends
-43.13542,-30.269894,Come
-15.528704,54.358227,improved
-14.842821,35.569077,cured
-25.68675,43.542892,bestow
32.35262,13.989192,Almost
-15.956375,56.74004,intended
-17.931126,32.901688,Something
-8.970057,55.29949,delay
-17.292645,31.771652,tiresome
4.627131,23.239567,contradiction
-28.444677,31.435787,presently
30.051153,25.387175,smile
5.7648816,48.178562,fix
-19.968359,41.52962,reason
-27.299562,31.960388,";"""
23.950455,-4.501391,dropt
-13.284614,56.575092,hint
22.24523,31.259459,adviser
3.6814215,-45.21536,offer
26.053278,32.074265,desperately
-28.089499,42.38574,consult
-22.049833,37.94056,considers
-11.0313835,51.896008,imprudent
-31.057262,28.457298,speaks
-2.1391146,46.38733,plans
-16.387426,1.488863,advising
-12.626124,42.341236,esteemed
-24.285194,-47.6551,counsellor
7.4795794,52.283764,detained
-31.184662,-0.19441736,wretch
-19.139383,40.260365,absolutely
-14.857423,37.462975,inferred
-47.818405,-2.211973,Was
-26.728153,50.233437,refused
55.96732,-16.657515,red
-25.629833,46.62517,indignation
-22.41912,23.51812,simpleton
-21.778316,-21.414335,foolish
12.603289,25.44372,incomprehensible
-14.542983,9.243031,imagines
-34.598022,13.482428,Nonsense
23.432074,23.086494,madness
18.512594,6.910972,clearer
-17.801184,51.647163,admit
-0.9249485,56.500607,address
32.386307,36.026985,loudly
26.988543,14.890452,calmer
4.986029,35.040775,infatuation
33.146343,1.5752293,blinds
-10.349331,52.76865,claims
-5.1292186,48.56349,relations
-11.917418,35.462746,simple
-14.948938,45.94607,experience
-13.429172,-12.452699,wit
-28.23338,39.064556,avail
-18.66552,43.327522,tempered
45.230778,-18.713037,beneath
1.8877512,-15.293063,deserts
-30.527597,-19.217724,trust
-22.384554,-10.899466,aright
14.385152,-20.326107,cry
15.471748,36.787518,extreme
52.0257,-0.839261,crossed
-13.318331,53.40353,partiality
-30.92163,24.063848,".'"""
-18.093159,22.427128,statement
-3.1870534,24.508333,estimated
-9.416783,4.7216506,richest
10.005132,-1.8195732,sphere
31.660954,13.379486,moves
-12.068934,43.586163,degradation
0.7015599,20.835838,legal
52.47202,-9.517058,level
-5.6916413,44.48791,allowance
1.0997627,42.1298,indubitable
-43.008602,3.9085991,Whoever
-42.73359,3.8746798,whoever
-15.3762045,11.623463,shift
-17.69721,9.704205,move
-10.063755,23.677738,_was_
-46.416927,-5.9248104,Till
-3.545397,22.24001,ambition
19.044619,45.266785,proceeded
-13.919528,51.305298,selfish
23.66026,-7.0017962,farthest
0.9932362,59.6513,reply
-7.762692,43.79904,assertion
-9.47803,31.88657,contemptible
-8.681145,34.862312,represent
-14.785747,32.910988,possesses
-2.7285144,37.456596,recommendations
9.837827,-55.75122,ninety
9.84815,-55.76542,nine
8.548546,32.500187,philosophic
-8.668683,-30.62301,fall
-21.30655,-12.193945,minds
-17.646578,49.097263,certainty
-22.418034,-35.699234,sought
-2.7221475,41.185,chusing
-1.2990131,45.94869,consequently
-24.91487,30.403908,nice
-2.36368,35.279102,comprehending
-1.5196686,50.23564,readiness
-11.993244,-6.563927,highest
-10.025636,-35.812916,possess
-22.627169,24.87859,Better
-20.956905,-5.8241014,delights
-12.94464,31.370764,satisfies
39.95257,2.8340142,pick
-26.341457,51.807556,wondered
-1.1130996,27.20128,receives
-22.366941,41.27567,perceive
-17.92187,46.447517,unfortunate
40.488773,7.1560836,puff
-12.023595,-17.814083,Vanity
23.799677,6.0224295,working
-23.685957,-19.098598,weak
0.95802814,0.57199574,produces
-23.824726,-20.288614,mischief
-31.695879,34.6716,Nothing
-4.9229393,48.725555,expectations
-10.7561865,38.281624,offers
-43.428947,-5.918538,Men
10.1037245,5.8565693,connecting
-7.6793513,30.540392,obscurity
-17.611158,47.456314,prudent
-14.98414,52.861534,disgrace
-7.5911603,43.503555,involved
-11.709044,7.227013,mystery
-15.484618,-7.9452314,revealed
-21.54656,44.72688,encourage
-10.28815,-23.768177,greatly
-32.009907,-22.331097,teach
28.793226,20.710056,desperate
-26.573978,30.37712,master
-26.080809,47.465145,angry
-14.497748,50.60078,application
-8.904363,-34.7932,abide
0.9107575,52.407585,refusal
-8.657166,32.120155,tolerate
19.45055,42.768883,altered
-10.2118025,55.686234,sincerity
6.280008,44.5674,unconcerned
-5.4749765,44.43237,habitual
50.15804,23.560745,opposite
-7.629243,56.88393,unpleasant
-4.2293406,48.434772,views
-21.490717,-3.7054834,secret
14.564837,9.124354,projects
31.45494,40.507687,laughed
-8.443417,41.262497,act
9.783526,-56.610363,thousand
2.7186012,-19.219175,pounds
11.1583605,-49.797955,apiece
-21.889166,-17.18767,doings
-48.873905,-0.6443642,Good
55.972603,4.515435,abruptly
-10.296532,-24.064571,vexed
0.7398301,39.453075,promoting
-5.9857197,58.507122,affair
-29.983398,28.376009,provoking
-26.051813,48.269184,exceedingly
-24.09224,-29.39793,adversary
-20.152075,39.61736,materially
-8.662456,-46.227455,cast
11.782576,52.68977,staying
5.4872246,49.891644,uneasy
-8.890775,55.15418,possibility
7.783112,31.51924,pleading
-14.985406,36.41514,failure
6.228145,23.245718,prominent
-8.849901,54.282898,uneasiness
-24.073633,43.27915,justify
-9.507085,45.202732,pretensions
-4.7624855,27.533056,observer
34.36996,39.671616,hastily
-1.5379646,51.71217,attentive
-17.395475,51.794674,otherwise
-5.543789,-45.75847,war
-5.767071,49.794315,motives
-4.277147,51.96542,effects
-9.408939,51.91936,prudence
1.0226963,45.066624,originally
-30.629868,38.979355,suggest
-28.391256,44.48429,attend
-8.722052,-25.629267,sick
14.724758,51.165035,Park
10.639097,44.48194,whist
14.5343485,9.610956,club
34.750385,18.718136,shabby
-7.303402,21.536469,player
12.905327,46.89227,journey
23.322887,-3.6119,bearer
19.54656,42.5652,conscious
-2.1307812,-48.08749,rode
-26.516792,32.990154,significantly
-52.717712,20.470243,IX
-26.537767,-24.699978,forgiven
14.090833,41.394318,proceedings
-19.806835,45.483482,justified
-32.264053,5.2205324,Picture
31.423319,40.413185,sighed
9.371444,36.166103,visibly
-0.98263025,42.6093,remembered
13.413723,23.503202,furnished
-3.3986294,44.58969,utmost
-7.5662365,54.39026,latter
-5.213326,48.60557,improving
-0.37597126,18.257448,chapters
-12.285559,58.350822,intention
-21.027208,35.491596,easier
-10.126013,25.120771,pleasanter
-8.0921955,49.641346,imagination
27.593475,-26.340889,range
-20.967424,-5.5787673,labouring
